Price,Year,Mileage_in_KM,Transmission,City,Fuel_Type,Title
2400000,2025,0,Automatic,Skoda,Gas,Skoda Kodiaq 2025
2200000,2025,0,Automatic,Cupra,Gas,Cupra Terramar 2025
85000,1982,0,Manual,Cairo,Gas,Mazda 323 1982
620000,2016,264000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra MD 2016
1400000,2022,75000,Automatic,"Sheikh Zayed City, Giza",Gas,Skoda Octavia 2022
2070000,2025,0,Automatic,Cupra,Gas,Cupra Terramar 2025
335000,2009,0,Automatic,"Nasr city, Cairo",Gas,Kia Picanto 2009
260000,2005,255000,Automatic,"Kerdasa, Giza",Gas,Renault Megane 2005
645000,2016,108000,Automatic,"Mokattam, Cairo",Gas,Hyundai Elantra MD 2016
270000,2013,180000,Manual,"Banha, Qalyubia",Gas,Suzuki Alto 2013
1850000,2025,0,Automatic,Deepal,Electric,Deepal S 07 2025
300000,2020,80500,Manual,"Helwan, Cairo",Diesel,Suzuki Alto 2020
275000,2005,220000,Automatic,"Shubra al-Khaimah, Qalyubia",Gas,Renault Megane 2005
1700000,2016,135000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2016
950000,2010,230000,Automatic,"Sheraton, Cairo",Gas,Jeep Wrangler 2010
850000,2017,160000,Automatic,Alexandria,Gas,Opel Insignia 2017
2490000,2022,0,Automatic,Kia,Hybrid,Kia Sorento 2022
625000,2019,123000,Automatic,"Maadi, Cairo",Gas,Kia Rio 2019
470000,2009,132000,Manual,"Masr Al Jadidah, Cairo",Gas,Kia Picanto 2009
470000,2009,132000,Manual,"Masr Al Jadidah, Cairo",Gas,Kia Picanto 2009
1325000,2019,130000,Automatic,Alexandria,Gas,BMW X1 2019
1340000,2026,1,Automatic,"Sheikh Zayed City, Giza",Gas,Changan UNI-V 2026
265000,2015,1600,Manual,"Maadi, Cairo",Gas,Honda Other 2015
315000,2007,227000,Manual,Cairo,Gas,Chevrolet Aveo 2007
1750000,2025,0,Automatic,Hyundai,Gas,Hyundai Tucson 2025
1250000,2026,1600,Automatic,"Nasr city, Cairo",Gas,MG One 2026
800000,2026,0,Automatic,Hyundai,Gas,Hyundai Accent 2026
625000,2012,260000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra 2012
2290000,2020,165000,Automatic,"6 October, Giza",Gas,BMW X4 2020
5100000,2024,19000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Land Rover Velar 2024
1275000,2024,7000,Automatic,Damietta,Gas,Hyundai Elantra CN7 2024
900000,2021,15000,Automatic,Damietta,Gas,Fiat 500 X 2021
7350000,2026,0,Automatic,Mercedes,Gas,Mercedes Viano 2026
2200000,2016,80000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 418 2016
1800000,2025,0,Automatic,Byd,Electric,Byd Song L 2025
455000,2008,96000,Automatic,"Sheikh Zayed City, Giza",Gas,Nissan Sunny 2008
5400000,2026,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2026
1980000,2019,90000,Automatic,"Tanta, Gharbia",Gas,Mercedes C 180 2019
3800000,2026,0,Automatic,Mercedes,Gas,Mercedes C 200 2026
3250000,2026,0,Automatic,Mercedes,Gas,Mercedes C 180 2026
8800000,2025,4000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Porsche Cayenne 2025
1650000,2024,14000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Volkswagen T-Roc 2024
4850000,2021,3000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2021
1160000,2026,0,Automatic,Soueast,Gas,Soueast S 06 2026
3500000,2024,0,Automatic,Mercedes,Gas,Mercedes C 180 2024
10700000,2025,0,Automatic,BMW,Gas,BMW M4 2025
2000000,2018,120000,Automatic,"Sheikh Zayed City, Giza",Gas,Chrysler C300 2018
13800000,2025,6000,Automatic,"Sheikh Zayed City, Giza",Gas,Land Rover Range Rover Vogue 2025
4200000,2022,20000,Automatic,"Sheikh Zayed City, Giza",Gas,Audi Q7 2022
3700000,2024,0,Automatic,BMW,Gas,BMW 520 2024
128000,1997,128000,Manual,Suez,Gas,Skoda Felicia combi 1997
745000,2022,60000,Automatic,Alexandria,Gas,MG One 2022
550000,2022,78000,Automatic,"Hurghada, Red Sea",Gas,Changan Alsvin 2022
1250000,2018,113000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 318 2018
1520000,2024,30000,Automatic,"El Mahalla, Gharbia",Gas,Cupra Leon 2024
1600000,2020,68000,Automatic,"El Mahalla, Gharbia",Gas,Volkswagen Tiguan 2020
650000,2010,131000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Toyota Corolla 2010
2450000,2024,0,Automatic,Kia,Hybrid,Kia Sorento 2024
1700000,2014,100000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mitsubishi Pajero 2014
790000,2023,9000,Automatic,"El Mahalla, Gharbia",Gas,Kia Picanto 2023
790000,2023,9000,Automatic,"El Mahalla, Gharbia",Gas,Kia Picanto 2023
620000,2016,145000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Astra 2016
1295000,2022,0,Automatic,Peugeot,Gas,Peugeot 2008 2022
760000,2018,175000,Automatic,"Nasr city, Cairo",Gas,Mitsubishi Lancer 2018
635000,2018,170000,Automatic,Alexandria,Gas,Fiat Tipo 2018
650000,2022,0,Manual,Menofia,Diesel,Suzuki Swift Dzire 2022
2790000,2025,0,Automatic,Kia,Hybrid,Kia Carnival 2025
395000,2010,178000,Automatic,"Alexandria Desert, Alexandria",Gas,Chevrolet Optra 2010
105000,1994,100000,Manual,Cairo,Gas,Daewoo Racer 1994
1150000,2017,90000,Automatic,Dakahlia,Diesel,Hyundai Tucson 2017
1385000,2026,0,Automatic,Soueast,Gas,Soueast S 06 2026
835000,2014,167000,Automatic,"Loran, Alexandria",Gas,Mercedes B 180 2014
1560000,2026,0,DSG,MG,Gas,MG 7 2026
1440000,2026,0,Automatic,Kaiyi,Gas,Kaiyi X7 2026
1620000,2026,0,Automatic,Chery,Gas,Chery Tiggo 8 Pro Max 2026
840000,2025,42000,Automatic,Damietta,Gas,Chery Tiggo 4 2025
655000,2024,24000,Automatic,"Nasr city, Cairo",Gas,Jac S2 2024
1400000,2026,0,Automatic,Soueast,Gas,Soueast S 07 2026
570000,2022,54000,Automatic,"Nasr city, Cairo",Gas,Canghe Q35 2022
3150000,2026,0,Automatic,Byd,Hybrid,Byd Other 2026
400000,2012,98000,Manual,"El Haram, Giza",Diesel,Hyundai Verna 2012
520000,2016,109000,Automatic,"Nasr city, Cairo",Gas,Renault Fluence 2016
1295000,2024,15000,Automatic,Alexandria,Gas,Jetour X70 Plus 2024
620000,2021,43000,Automatic,"Faisal, Giza",Gas,Nissan Sunny 2021
165000,1983,200000,Automatic,"Tanta, Gharbia",Gas,Mercedes 200 1983
565000,2016,190000,Automatic,Alexandria,Gas,Opel Astra 2016
1275000,2022,130000,Automatic,Alexandria,Gas,Citroën C5 2022
5000000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
1275000,2022,130000,Automatic,Alexandria,Gas,Citroën C5 2022
700000,2015,222000,Automatic,"Obour City, Cairo",Gas,Ford Kuga 2015
1225000,2013,130000,Automatic,"Sheikh Zayed City, Giza",Gas,Jeep Wrangler 2013
270000,2018,0,Manual,Cairo,Gas,Lada Granta 2018
950000,2010,280000,Automatic,"Madinaty, Cairo",Gas,Jeep Wrangler 2010
595000,2015,155,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Daihatsu Terios 2015
860000,2017,195000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 118 2017
1020000,2016,131000,Automatic,Qena,Gas,Audi A3 2016
360000,2005,145000,Automatic,Port Said,Gas,Hyundai Avante 2005
975000,2020,110,Automatic,Cairo,Gas,Toyota Rush 2020
695000,2024,30000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Sunny 2024
1700000,2021,67000,Automatic,"Madinaty, Cairo",Gas,Alfa Romeo Giulia 2021
1050000,2016,140000,Automatic,"Heliopolis, Cairo",Gas,Toyota Camry 2016
1680000,2022,48000,Automatic,"Nasr city, Cairo",Gas,Peugeot 508 2022
2150000,2020,100000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2020
200000,1997,200000,Manual,"Other, Tagamo3 - New Cairo, Cairo",Gas,Daewoo Lanos 1997
670000,2021,130000,Automatic,"Obour City, Cairo",Gas,Hyundai Accent RB 2021
200000,1997,200000,Manual,"Other, Tagamo3 - New Cairo, Cairo",Gas,Daewoo Lanos 1997
580000,2020,85000,Automatic,"Heliopolis, Cairo",Gas,Peugeot 301 2020
750000,2022,0,Automatic,"6 October, Giza",Natural Gas,Nissan Juke 2022
2950000,2023,30000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2023
1500000,2018,173000,Automatic,"Heliopolis, Cairo",Gas,BMW X1 2018
3150000,2026,0,Automatic,Byd,Hybrid,Byd Other 2026
570000,2022,54000,Automatic,"Nasr city, Cairo",Gas,Canghe Q35 2022
445000,2017,145000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chery Tiggo 3 2017
1160000,2024,37000,Automatic,"Nasr city, Cairo",Gas,Citroën C4X 2024
1730000,2023,63000,Automatic,"Heliopolis, Cairo",Gas,Cupra Formentor 2023
695000,2024,52000,Automatic,"Nasr city, Cairo",Gas,Chery Tiggo 3 2024
700000,2008,230000,Automatic,"Nasr city, Cairo",Gas,BMW 523 2008
2360000,2026,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2026
1930000,2025,0,Automatic,Byd,Electric,Byd Song L 2025
945000,2026,0,Automatic,Suzuki,Gas,Suzuki Baleno 2026
1500000,2018,173000,Automatic,"Heliopolis, Cairo",Gas,BMW X1 2018
400000,2014,65000,Automatic,Cairo,Gas,Great Wall C30 2014
1360000,2018,88372,Automatic,Cairo,Gas,BMW X1 2018
150000,1996,390000,Manual,Qalyubia,Gas,Hyundai Excel 1996
1240000,2024,15000,Automatic,"Nasr city, Cairo",Gas,Kia K3 2024
870000,2018,130000,Automatic,"Mokattam, Cairo",Gas,Peugeot 508 2018
4600000,2021,99000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Land Rover Velar 2021
1420000,2025,21000,Automatic,"Maadi, Cairo",Gas,Toyota Corolla 2025
300000,2010,173000,Manual,"El Obour, Al Qalyubia",Diesel,Renault Logan 2010
1620000,2022,90000,Automatic,"Zagazig, Sharqia",Gas,Hyundai Tucson 2022
4250000,2024,20000,Automatic,"6 October, Giza",Gas,Mercedes E 200 2024
2100000,2024,21000,Automatic,"Heliopolis, Cairo",Gas,Seat Tarraco 2024
6100000,2024,20000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Porsche Boxster 2024
575000,2013,1010000,Automatic,Cairo,Gas,Mitsubishi Lancer Puma 2013
770000,2021,75000,Automatic,Cairo,Gas,Opel Crossland 2021
2150000,2025,0,Automatic,Zeekr,Electric,Zeekr 7X 2025
650000,2022,3500,Automatic,"Masr Al Jadidah, Cairo",Gas,Renault Logan 2022
550000,2014,152000,Automatic,Cairo,Gas,Mazda 3 2014
630000,2023,30000,Automatic,Alexandria,Gas,Chery Tiggo 3 2023
1100000,2011,170000,Automatic,"Shubra, Cairo",Gas,Mercedes C 200 2011
620000,2010,330000,Manual,"Al Shorouk, Cairo",Gas,Skoda Fantasia 2010
1530000,2025,0,Automatic,Byd,Electric,Byd Song Plus 2025
450000,2012,272000,Automatic,Qena,Gas,Hyundai Accent RB 2012
850000,2026,12000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Jetour Dashing 2026
620000,2019,120000,Automatic,"Heliopolis, Cairo",Gas,Nissan Sentra 2019
550000,2019,209000,Automatic,"Helwan, Cairo",Gas,Renault Sandero Step Way 2019
560000,2021,90000,Automatic,"Heliopolis, Cairo",Gas,Nissan Sunny 2021
1150000,2013,255000,Automatic,5th Settlement,Diesel,Mercedes C 180 2013
530000,2012,200,Automatic,Cairo,Diesel,Bugatti Centodieci 2012
1519998,2024,49000,Automatic,Cairo,Gas,Opel Grandland 2024
494000,2006,174000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Jeep Liberty 2006
355000,2020,80000,Manual,"Heliopolis, Cairo",Gas,Suzuki Alto 2020
6725000,2026,0,Automatic,Mercedes,Gas,Mercedes Viano 2026
1950000,2025,0,Automatic,Byd,Electric,Byd Song L 2025
5550000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
825000,2026,0,Automatic,Suzuki,Gas,Suzuki Swift Dzire 2026
825000,2026,0,Automatic,Suzuki,Gas,Suzuki Swift Dzire 2026
640000,2026,0,Automatic,Suzuki,Gas,Suzuki S Presso 2026
8500000,2025,0,Automatic,Toyota,Gas,Toyota Land Cruiser 2025
4200000,2026,0,Automatic,Mercedes,Gas,Mercedes C 200 2026
730000,2022,104000,Automatic,"Heliopolis, Cairo",Gas,Hyundai Elantra 2022
1150000,2020,94000,Automatic,"Nasr city, Cairo",Gas,Opel Grandland 2020
370000,2009,0,Manual,"Miamy, Alexandria",Gas,Skoda Octavia A4 2009
5300000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
130000,1997,0,Manual,"Abu Kabir, Sharqia",Diesel,Hyundai Excel 1997
270000,2010,191000,Manual,Sharqia,Gas,Chevrolet Lanos 2010
620,2012,185,Automatic,Cairo,Gas,Hyundai Elantra MD 2012
830000,2013,145000,Automatic,"Nasr city, Cairo",Gas,Honda Civic 2013
350000,2004,390000,Automatic,Beheira,Gas,Mitsubishi Lancer Puma 2004
280000,2009,185000,Automatic,"Qalyub, Qalyubia",Gas,Chevrolet Optra 2009
1200000,2021,140000,Automatic,Damietta,Gas,Peugeot 2008 2021
280000,2009,185000,Automatic,"Qalyub, Qalyubia",Gas,Chevrolet Optra 2009
635000,2019,289000,Automatic,"Maadi, Cairo",Gas,Ssang Yong Tivoli XLV 2019
370000,2020,77000,Automatic,"Mokattam, Cairo",Gas,Chevrolet Optra 2020
10000000,2025,5500,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 740 2025
975000,2025,0,Automatic,MG,Gas,MG ZS 2025
1275000,2019,70000,Automatic,"El Mahalla, Gharbia",Gas,Hyundai Tucson 2019
1325000,2019,90000,Automatic,"El Mahalla, Gharbia",Gas,Kia Sportage 2019
1200000,2020,135000,Automatic,"El Mahalla, Gharbia",Gas,Skoda Octavia 2020
90000,1984,0,Manual,Faiyum,Diesel,Toyota Corolla 1984
925000,2015,140000,Automatic,"El Mahalla, Gharbia",Gas,Hyundai IX 35 2015
850000,2019,0,Automatic,Beheira,Gas,Toyota Corolla 2019
1000000,2014,130000,Automatic,"El Mahalla, Gharbia",Gas,Kia Sportage 2014
450000,2007,265000,Automatic,"Hadayek October, Giza",Gas,Mitsubishi Lancer Puma 2007
1300000,2020,120000,Automatic,"El Mahalla, Gharbia",Gas,Skoda Octavia 2020
500000,2008,100000,Automatic,Cairo,Gas,Toyota Corolla 2008
970000,2023,24000,Automatic,Cairo,Gas,Geely Cool Ray 2023
350000,2000,142000,Automatic,Asyut,Gas,Hyundai XD 2000
775000,2016,177000,Automatic,"El Haram, Giza",Diesel,Kia Cerato 2016
880000,2025,6500,Automatic,"Tagamo3 - New Cairo, Cairo",Diesel,MG ZS 2025
2250000,2026,0,Automatic,Kia,Gas,Kia Sportage 2026
5000000,2021,42000,Automatic,"Sheikh Zayed City, Giza",Gas,BMW 730 2021
1675000,2026,0,Automatic,Baic,Hybrid,Baic BJ30 2026
2750000,2026,0,Automatic,Skoda,Gas,Skoda Kodiaq 2026
1410000,2024,50000,Automatic,"Nasr city, Cairo",Gas,Skoda Octavia 2024
455000,2016,90000,Automatic,"Heliopolis, Cairo",Gas,Renault Logan 2016
3250000,2025,0,Automatic,Avatr,Electric,Avatr 12 2025
950000,2026,0,Automatic,MG,Gas,MG ZS 2026
1590000,2025,0,Automatic,Toyota,Electric,Toyota BZ3 2025
475000,2019,137500,Automatic,"6 October, Giza",Gas,Chevrolet Optra 2019
365000,2020,60000,Manual,"Heliopolis, Cairo",Gas,Suzuki Alto 2020
700000,2019,341000,Automatic,"6 October, Giza",Diesel,Hyundai Elantra AD 2019
1300000,2021,260000,Automatic,Alexandria,Gas,Skoda Kodiaq 2021
740000,2014,168000,Automatic,Kafr el-Sheikh,Gas,Toyota Corolla 2014
1495000,2025,0,Automatic,MG,Gas,MG One 2025
3250000,2025,0,Automatic,Audi,Gas,Audi A5 2025
650000,2012,245,Automatic,Giza,Gas,Volkswagen Golf 6 2012
750000,2011,379000,Manual,Giza,Diesel,Toyota Hilux 2011
260000,2007,390000,Automatic,Dakahlia,Natural Gas,Chevrolet Aveo 2007
200000,1994,175000,Manual,"El Obour, Al Qalyubia",Gas,Toyota Corolla 1994
2280000,2025,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2025
565000,2017,190000,Automatic,Cairo,Gas,Hyundai Elantra HD 2017
270000,2012,240000,Manual,Cairo,Gas,Chevrolet Lanos 2012
270000,2012,240000,Manual,"Helwan, Cairo",Gas,Chevrolet Lanos 2012
300000,2016,0,Manual,Qena,Diesel,Lada Granta 2016
710,2019,150,Manual,Qena,Gas,DFSK Glory 2019
950000,2021,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Elantra CN7 2021
445000,2016,140000,Automatic,"Ain Shams, Cairo",Diesel,Renault Sandero Step Way 2016
2100000,2016,125000,Automatic,"Nasr city, Cairo",Gas,BMW X4M 2016
380000,2005,120000,Automatic,"Al Rehab, Tagamo3 - New Cairo, Cairo",Diesel,Kia Picanto 2005
1350000,2014,140000,Automatic,"Nasr city, Cairo",Gas,Mitsubishi Pajero 2014
585000,2019,145000,Automatic,"6 October, Giza",Gas,Jac S3 2019
620000,2021,61000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chevrolet Optra 2021
270000,2012,240000,Manual,"Helwan, Cairo",Gas,Chevrolet Lanos 2012
720,2015,300000,Automatic,Luxor,Gas,Hyundai Avante 2015
1,2026,0,Automatic,Cupra,Gas,Cupra Leon 2026
3050000,2022,1600,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2022
500000,2022,255000,Automatic,Cairo,Diesel,Changan Eado 2022
2800000,2024,0,Automatic,Honda CRV,Gas,Honda CRV 2024
750000,2016,320000,Automatic,Giza,Gas,Suzuki Vitara 2016
3900000,2024,20000,Automatic,"Sheikh Zayed City, Giza",Gas,BMW X4 2024
1100000,2024,37000,Automatic,Cairo,Gas,Chery Tiggo 8 2024
1950000,2023,46000,Automatic,"Heliopolis, Cairo",Gas,Seat Tarraco 2023
8650000,2024,0,Automatic,Toyota,Gas,Toyota Land Cruiser 2024
1800000,2017,109000,Automatic,"Heliopolis, Cairo",Gas,BMW 520 2017
4900000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
1350000,2022,90000,Automatic,Cairo,Gas,Peugeot 5008 2022
9000000,2024,7500,Automatic,"Sheikh Zayed City, Giza",Gas,BMW M4 2024
750000,2026,0,Automatic,Chevrolet,Gas,Chevrolet Optra 2026
775,2018,59,Automatic,Dakahlia,Gas,Kia Cerato 2018
3250000,2023,0,Automatic,Mercedes,Gas,Mercedes EQE 350 2023
420000,2013,160000,Automatic,Alexandria,Gas,Nissan Sunny 2013
460000,2017,300000,Automatic,Cairo,Gas,Byd L3 2017
1160000,2019,140000,Automatic,Cairo,Natural Gas,Hyundai Tucson GDI 2019
1230000,2021,99000,Automatic,"Heliopolis, Cairo",Gas,Peugeot 3008 2021
250000,2010,214000,Manual,Cairo,Natural Gas,Chery A5 2010
1150000,2022,80000,Automatic,"Heliopolis, Cairo",Gas,Toyota Corolla 2022
415000,2009,200000,Automatic,Sharqia,Gas,Toyota Avanza 2009
370000,2020,87000,Manual,"Badr City, Cairo",Gas,Lada Granta 2020
380000,2025,141000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Matrix 2025
710000,2021,85000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Sentra 2021
1160000,2026,4000,Automatic,"Tagamo3 - New Cairo, Cairo",Diesel,Nissan Juke 2026
320000,2014,600000,Manual,"Ain Shams, Cairo",Gas,Hyundai Verna 2014
2500000,2024,0,Automatic,Honda,Diesel,Honda CRV 2024
180000,2002,49,Manual,Ben Suef,Hybrid,Honda ENP 2002
820000,2021,30000,Automatic,El Mahalla El Kubra,Gas,Renault Duster 2021
800000,2015,180000,Automatic,"Nasr city, Cairo",Gas,BMW 218 i 2015
1700000,2023,80000,Automatic,"Heliopolis, Cairo",Gas,Volkswagen Tiguan 2023
3100000,2023,6000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes C 180 2023
1100000,2022,80000,Automatic,"Heliopolis, Cairo",Gas,Peugeot 2008 2022
1225000,2013,140000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2013
750000,2008,300000,Automatic,"Heliopolis, Cairo",Gas,Jeep Grand Cherokee 2008
800000,2012,236000,Automatic,"Safaga, Red Sea",Diesel,Volkswagen Turan 2012
380000,2006,390000,Automatic,"Hurghada, Red Sea",Gas,Mitsubishi Lancer Puma 2006
680000,2009,109000,Automatic,"Masr Al Jadidah, Cairo",Diesel,Volkswagen Jetta 2009
300000,2014,144000,Manual,Qalyubia,Gas,Chevrolet Lanos 2014
720000,2013,186000,Automatic,"Maadi, Cairo",Gas,Toyota Corolla 2013
310000,2016,1100,Manual,"Banha, Qalyubia",Diesel,Suzuki Van 2016
3350000,2025,0,Automatic,Tesla,Electric,Tesla Model Y 2025
2100000,2022,50000,Automatic,"Tagamo3 - New Cairo, Cairo",Electric,Tesla Model Y 2022
2950000,2023,9000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2023
24000000,2024,4500,Automatic,"Sheikh Zayed City, Giza",Gas,Porsche 911 2024
560000,2014,165000,Automatic,Cairo,Gas,Opel Astra 2014
5900000,2021,40000,Automatic,"Sheikh Zayed City, Giza",Gas,Jeep SRT8 2021
5250000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
7000000,2025,0,Automatic,Porsche,Electric,Porsche Taycan 2025
11000000,2020,55000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes G63 2020
1450000,2025,0,Automatic,Honda,Electric,Honda ENP 2025
2775000,2023,29000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2023
4925000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 200 2025
3350000,2025,0,Automatic,Tesla,Electric,Tesla Model Y 2025
620000,2011,195000,Automatic,Giza,Gas,Peugeot 3008 2011
410,2009,190000,Automatic,Damietta,Gas,Seat Ibiza 2009
590000,2013,207,Automatic,Giza,Gas,Hyundai Elantra Coupe 2013
625000,2015,190000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mini Cooper 2015
700000,2016,170000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Mokka 2016
150000,1981,1,Manual,Giza,Gas,Mazda Other 1981
580000,2015,170000,Automatic,Kafr el-Sheikh,Gas,Mitsubishi Lancer EX Shark 2015
1375000,2014,205000,Automatic,5th Settlement,Gas,Mercedes C 180 2014
650000,2012,172000,Automatic,Cairo,Gas,Hyundai Elantra MD 2012
730000,2020,85000,Automatic,"Mokattam, Cairo",Gas,Fiat Tipo 2020
1010000,2026,0,Automatic,Chery,Gas,Chery Tiggo 7 2026
600000,2022,200000,Automatic,"Al Munib, Giza",Gas,Byd L3 2022
495000,2011,125000,Automatic,"Zagazig, Sharqia",Gas,Hyundai Accent 2011
550000,2021,111000,Automatic,Cairo,Gas,Chery Arrizo 5 2021
500,2014,205,Automatic,"Mokattam, Cairo",Gas,Hyundai Accent RB 2014
900000,2022,23000,Automatic,Ismailia,Gas,Chery Tiggo 7 pro 2022
330000,2016,250000,Manual,"Quesna, Monufia",Gas,Chevrolet Lanos 2016
200000,2000,400000,Automatic,"El Mahalla, Gharbia",Gas,Mitsubishi Lancer Crystala 2000
95000,1984,1999,Manual,"10th of Ramadan, Cairo",Gas,Mazda 323 1984
390000,2007,250000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Sunny 2007
265000,2002,400000,Automatic,Cairo,Gas,Peugeot 405 2002
410000,2014,218,Automatic,Cairo,Gas,Nissan Sunny 2014
590000,2007,180000,Automatic,Alexandria,Gas,Volkswagen Passat 2007
225000,2006,290,Automatic,Faiyum,Gas,Opel Astra 2006
340000,2000,211000,Automatic,Dakahlia,Gas,Skoda Octavia A4 2000
740000,2003,124000,Automatic,"Hadayeq El Zeitoun, Cairo",Gas,Mercedes E 240 2003
475000,2014,168000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Ford Focus 2014
1190000,2025,7900,Automatic,"Pyramids Gardens, Giza",Gas,Toyota Corolla 2025
810000,2012,131,Automatic,Kafr el-Sheikh,Gas,Kia Sportage 2012
5250000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
970000,2022,45000,Automatic,Cairo,Gas,Nissan Qashqai 2022
3100000,2025,0,Automatic,Mercedes,Gas,Mercedes CLA 200 2025
2250000,2025,0,Automatic,Mercedes,Electric,Mercedes EQA 260 2025
3000000,2023,0,Automatic,Mercedes,Electric,Mercedes EQE 350 2023
4750000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
5295000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2025
2975000,2023,4000,Automatic,"Tagamo3 - New Cairo, Cairo",Electric,Mercedes EQE 350 2023
3195000,2026,0,Automatic,Mercedes,Gas,Mercedes CLA 200 2026
6750000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 43 2025
665000,2021,75000,Automatic,Port Said,Gas,Fiat Tipo 2021
235000,2007,170000,Manual,Damietta,Gas,Volkswagen Suran 2007
320000,2000,118000,Manual,"Sadat City, Monufia",Gas,Skoda Octavia A4 2000
650000,2013,350,Automatic,Cairo,Gas,Kia Carens 2013
345000,2018,170000,Manual,"6 October, Giza",Gas,Haima M3 2018
480000,2007,400000,Automatic,"Nasr city, Cairo",Gas,Hyundai Matrix 2007
650000,2026,8500,Automatic,"Sheikh Zayed City, Giza",Gas,Nissan Sunny 2026
73000,1994,190000,Manual,"Ain Shams, Cairo",Gas,Skoda Favorit 1994
350000,2019,143000,Manual,Cairo,Gas,Chevrolet N300 2019
400000,2010,134000,Manual,"El Haram, Giza",Gas,Hyundai Accent 2010
230000,2003,327000,Manual,"6 October, Giza",Gas,Renault Clio 2003
274000,2008,5,Automatic,Sharqia,Gas,Chevrolet T-Series 2008
370000,2008,400,Manual,"Zagazig, Sharqia",Gas,Mitsubishi Lancer 2008
370000,2008,400,Manual,"Zagazig, Sharqia",Natural Gas,Mitsubishi Lancer Puma 2008
375000,2009,165000,Automatic,"Nasr city, Cairo",Gas,Subaru Impreza 2009
825000,2021,53000,Automatic,"Nasr city, Cairo",Gas,Fiat Tipo 2021
225000,1997,115000,Automatic,"Nasr city, Cairo",Gas,Hyundai Excel 1997
320000,2009,115000,Manual,"Nasr city, Cairo",Gas,Hyundai Atos 2009
775000,2015,80000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra 2015
190000,2000,176000,Manual,"Banha, Qalyubia",Natural Gas,Hyundai Accent 2000
3000000,2025,0,Automatic,BMW,Gas,BMW X1 2025
1100000,2023,49951,Automatic,Alexandria,Gas,Suzuki Vitara 2023
2200000,2016,80000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 440 2016
640000,2014,257000,Automatic,Alexandria,Gas,Kia Cerato 2014
630000,2021,182000,Automatic,Cairo,Gas,MG 5 2021
