property_id,status,description,location,branding
8195905952,for_sale,"{""baths_consolidated"": ""4"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 7405, ""name"": null, ""sold_date"": ""2013-10-11"", ""sold_price"": null, ""sqft"": 4621, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.701261, ""lon"": -95.478589}, ""line"": ""5524 Jessamine St"", ""postal_code"": ""77081"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5524%20Jessamine%20St%2C%20Houston%2C%20TX%2077081&size=640x480&source=outdoor&signature=6211s4H7iYhk_dcxWsHP1Ql0tUo=""}","[{""name"": ""Caryn Beard Properties"", ""photo"": null, ""type"": ""Office""}]"
8496701659,for_sale,"{""baths_consolidated"": ""1"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 111949, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 825, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.681239, ""lon"": -95.420431}, ""line"": ""2818 S Bartell Dr Apt 6"", ""postal_code"": ""77054"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2818%20S%20Bartell%20Dr%20Apt%206%2C%20Houston%2C%20TX%2077054&size=640x480&source=outdoor&signature=mcfD5Ky9eNukMS0jkRaDfZ1Nd70=""}","[{""name"": ""5Th Stream Realty"", ""photo"": null, ""type"": ""Office""}]"
7236269444,for_sale,"{""baths_consolidated"": ""3"", ""baths_max"": null, ""baths_min"": null, ""beds"": 5, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 14702, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 3600, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.876927, ""lon"": -95.419506}, ""line"": ""854 Junell St"", ""postal_code"": ""77088"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=854%20Junell%20St%2C%20Houston%2C%20TX%2077088&size=640x480&source=outdoor&signature=oMbGYltIvvzIoGccJy53xF2ykFE=""}","[{""name"": ""Summit Realty"", ""photo"": null, ""type"": ""Office""}]"
8698714585,for_sale,"{""baths_consolidated"": ""4"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 8520, ""name"": null, ""sold_date"": ""2023-06-20"", ""sold_price"": null, ""sqft"": 2901, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.003816, ""lon"": -95.413076}, ""line"": ""16015 Northmark Dr"", ""postal_code"": ""77073"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=16015%20Northmark%20Dr%2C%20Houston%2C%20TX%2077073&size=640x480&source=outdoor&signature=_fVqh5T4qmdKn77RuzaulSqyeB0=""}","[{""name"": ""Exp Realty LLC"", ""photo"": null, ""type"": ""Office""}]"
7734374345,for_sale,"{""baths_consolidated"": null, ""baths_max"": null, ""baths_min"": null, ""beds"": null, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 217800, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": null, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""land""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.052282, ""lon"": -95.127132}, ""line"": ""Reba Ln"", ""postal_code"": ""77336"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Reba%20Ln%2C%20Houston%2C%20TX%2077336&size=640x480&source=outdoor&signature=cDiJ2kKfDk13bjLiVsOHC7_YkxQ=""}","[{""name"": ""JLA Realty"", ""photo"": null, ""type"": ""Office""}]"
9169188958,for_sale,"{""baths_consolidated"": null, ""baths_max"": null, ""baths_min"": null, ""beds"": null, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 12458, ""name"": null, ""sold_date"": ""2025-08-04"", ""sold_price"": null, ""sqft"": null, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""land""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.974304, ""lon"": -95.394972}, ""line"": ""163-167 Hardy Rd"", ""postal_code"": ""77073"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=163-167%20Hardy%20Rd%2C%20Houston%2C%20TX%2077073&size=640x480&source=outdoor&signature=mLWe-Wqp3sjX_296D8e5-FhDss8=""}","[{""name"": ""Cactus Real Estate, LLC"", ""photo"": null, ""type"": ""Office""}]"
8193904964,for_sale,"{""baths_consolidated"": ""3.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 9601, ""name"": null, ""sold_date"": ""2020-10-08"", ""sold_price"": null, ""sqft"": 3642, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.985363, ""lon"": -95.603803}, ""line"": ""12102 Moorcreek Dr"", ""postal_code"": ""77070"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12102%20Moorcreek%20Dr%2C%20Houston%2C%20TX%2077070&size=640x480&source=outdoor&signature=nvzH8RFnFqVkKaCwHda9SoHIINU=""}","[{""name"": ""Full Circle Texas"", ""photo"": null, ""type"": ""Office""}]"
9502459204,for_sale,"{""baths_consolidated"": null, ""baths_max"": null, ""baths_min"": null, ""beds"": null, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 75398, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": null, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""land""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.889671, ""lon"": -95.125326}, ""line"": ""11653 Indian Oaks Ln"", ""postal_code"": ""77044"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11653%20Indian%20Oaks%20Ln%2C%20Houston%2C%20TX%2077044&size=640x480&source=outdoor&signature=ggctA7Q_UhUxR2GmdyzgzGqpLJE=""}","[{""name"": ""Keller Williams Realty Metropolitan"", ""photo"": null, ""type"": ""Office""}]"
7419940066,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 440827, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1274, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.85215, ""lon"": -95.482376}, ""line"": ""6200 W Tidwell Rd Apt 501"", ""postal_code"": ""77092"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6200%20W%20Tidwell%20Rd%20Apt%20501%2C%20Houston%2C%20TX%2077092&size=640x480&source=outdoor&signature=CzR9IsYyEmohd-zDFInFpM4p0Qg=""}","[{""name"": ""Catalyst Property"", ""photo"": null, ""type"": ""Office""}]"
7986107010,for_sale,"{""baths_consolidated"": ""3.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 9666, ""name"": null, ""sold_date"": ""2006-02-06"", ""sold_price"": null, ""sqft"": 3340, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.929863, ""lon"": -95.173118}, ""line"": ""15019 Cozy Hollow Ln"", ""postal_code"": ""77044"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15019%20Cozy%20Hollow%20Ln%2C%20Houston%2C%20TX%2077044&size=640x480&source=outdoor&signature=vok1d1xZHnQ6Bs82Sa0xO8aQEpY=""}","[{""name"": ""Hackbarth Realty"", ""photo"": null, ""type"": ""Office""}]"
8000224504,for_sale,"{""baths_consolidated"": ""3.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 5, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 10202, ""name"": null, ""sold_date"": ""2024-12-11"", ""sold_price"": null, ""sqft"": 4441, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.01203, ""lon"": -95.488493}, ""line"": ""15618 Banty Falls Ct"", ""postal_code"": ""77068"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15618%20Banty%20Falls%20Ct%2C%20Houston%2C%20TX%2077068&size=640x480&source=outdoor&signature=DHpdvjuk-q0g-gGGxY0EGiaQ-bQ=""}","[{""name"": ""R.E.D Right Realty"", ""photo"": null, ""type"": ""Office""}]"
7723209084,for_sale,"{""baths_consolidated"": ""8"", ""baths_max"": null, ""baths_min"": null, ""beds"": 13, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 8712, ""name"": null, ""sold_date"": ""2020-09-04"", ""sold_price"": null, ""sqft"": 1426, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""multi_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.815139, ""lon"": -95.515583}, ""line"": ""9024 Carousel Ln Apt A"", ""postal_code"": ""77080"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9024%20Carousel%20Ln%20Apt%20A%2C%20Houston%2C%20TX%2077080&size=640x480&source=outdoor&signature=tR3H6J0Y9KU5Y51VUdmwMnkxqtU=""}","[{""name"": ""Five Star Real Estate Services"", ""photo"": null, ""type"": ""Office""}]"
7269763119,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": null, ""name"": null, ""sold_date"": ""2021-07-13"", ""sold_price"": null, ""sqft"": 1095, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.729158, ""lon"": -95.465982}, ""line"": ""3525 Sage Rd Apt 304"", ""postal_code"": ""77056"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3525%20Sage%20Rd%20Apt%20304%2C%20Houston%2C%20TX%2077056&size=640x480&source=outdoor&signature=_E8GzGth62YqjMRUSWmFz35lRJA=""}","[{""name"": ""Houston Met Group"", ""photo"": null, ""type"": ""Office""}]"
8516806649,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 2178, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1069, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""townhouse"", ""type"": ""townhomes""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.900832, ""lon"": -95.304019}, ""line"": ""12226 Wild Pine Dr Unit B"", ""postal_code"": ""77039"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12226%20Wild%20Pine%20Dr%20Unit%20B%2C%20Houston%2C%20TX%2077039&size=640x480&source=outdoor&signature=qARmyauxlIHWkN0uH5hOKm6rSLU=""}","[{""name"": ""Better Homes and Gardens Real Estate Gary Greene - Champions"", ""photo"": null, ""type"": ""Office""}]"
8151929082,for_sale,"{""baths_consolidated"": ""3"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 9609, ""name"": null, ""sold_date"": ""2022-03-03"", ""sold_price"": null, ""sqft"": 3294, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.955414, ""lon"": -95.16442}, ""line"": ""15910 Chart House Ct"", ""postal_code"": ""77044"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15910%20Chart%20House%20Ct%2C%20Houston%2C%20TX%2077044&size=640x480&source=outdoor&signature=JQ0whyhE7HVaILe5Z_10MlE_Wfk=""}","[{""name"": ""KELLER WILLIAMS NE"", ""photo"": null, ""type"": ""Office""}]"
7210079710,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 12720, ""name"": null, ""sold_date"": ""2011-02-02"", ""sold_price"": null, ""sqft"": 3068, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.001543, ""lon"": -95.493458}, ""line"": ""3818 Gladeridge Dr"", ""postal_code"": ""77068"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3818%20Gladeridge%20Dr%2C%20Houston%2C%20TX%2077068&size=640x480&source=outdoor&signature=Owrd3KZ-mgoAvW3OByQ4RQJ5p-k=""}","[{""name"": ""Exp Realty, Llc"", ""photo"": null, ""type"": ""Office""}]"
7930827095,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 3049, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1452, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""townhouse"", ""type"": ""townhomes""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.61089, ""lon"": -95.381585}, ""line"": ""13515 Evergreen Waters Ln"", ""postal_code"": ""77047"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=13515%20Evergreen%20Waters%20Ln%2C%20Houston%2C%20TX%2077047&size=640x480&source=outdoor&signature=cVjjPiM4YZ-v_ilfiyZc2YMuyAc=""}","[{""name"": ""Five Woods Realty"", ""photo"": null, ""type"": ""Office""}]"
7199536687,for_sale,"{""baths_consolidated"": ""1"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 9121, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1230, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.655135, ""lon"": -95.342435}, ""line"": ""5234 Wilmington St"", ""postal_code"": ""77033"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5234%20Wilmington%20St%2C%20Houston%2C%20TX%2077033&size=640x480&source=outdoor&signature=6_7IR2dEQLIXkttDioAq45ThlAs=""}","[{""name"": ""Luxely Real Estate"", ""photo"": null, ""type"": ""Office""}]"
7649726943,for_sale,"{""baths_consolidated"": ""3.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 13329, ""name"": null, ""sold_date"": ""1997-10-03"", ""sold_price"": null, ""sqft"": 3714, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.995741, ""lon"": -95.514696}, ""line"": ""5103 Westerham Pl"", ""postal_code"": ""77069"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5103%20Westerham%20Pl%2C%20Houston%2C%20TX%2077069&size=640x480&source=outdoor&signature=VcvfluZZulMF7EBRbEgHVv8_3dY=""}","[{""name"": ""Texas Real Estate Pro"", ""photo"": null, ""type"": ""Office""}]"
8281197758,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 8050, ""name"": null, ""sold_date"": ""2019-08-23"", ""sold_price"": null, ""sqft"": 1913, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.704912, ""lon"": -95.659129}, ""line"": ""15443 El Padre Dr"", ""postal_code"": ""77083"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15443%20El%20Padre%20Dr%2C%20Houston%2C%20TX%2077083&size=640x480&source=outdoor&signature=panAi9QdVT2iarMbnVzPHgMINeI=""}","[{""name"": ""Absolute Realty Group Inc."", ""photo"": null, ""type"": ""Office""}]"
7147654271,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 2614, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1511, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""townhouse"", ""type"": ""townhomes""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.902714, ""lon"": -95.306048}, ""line"": ""5747 Easthampton Dr Unit D"", ""postal_code"": ""77039"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5747%20Easthampton%20Dr%20Unit%20D%2C%20Houston%2C%20TX%2077039&size=640x480&source=outdoor&signature=5paPrO7o97zEmlWCg6DslF_edkY=""}","[{""name"": ""Newfound Real Estate"", ""photo"": null, ""type"": ""Office""}]"
7276315258,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 5253, ""name"": null, ""sold_date"": ""2018-03-06"", ""sold_price"": null, ""sqft"": 1402, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.866529, ""lon"": -95.20724}, ""line"": ""12415 York Bend Ln"", ""postal_code"": ""77044"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12415%20York%20Bend%20Ln%2C%20Houston%2C%20TX%2077044&size=640x480&source=outdoor&signature=kavuZ8gylL4NyAeftCzc6a8GCsQ=""}","[{""name"": ""JLA Realty"", ""photo"": null, ""type"": ""Office""}]"
8456019814,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 4979, ""name"": null, ""sold_date"": ""2007-12-21"", ""sold_price"": null, ""sqft"": 2020, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.808716, ""lon"": -95.139788}, ""line"": ""1818 Mickle Creek Dr"", ""postal_code"": ""77049"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1818%20Mickle%20Creek%20Dr%2C%20Houston%2C%20TX%2077049&size=640x480&source=outdoor&signature=DhN43GIb8UHuDQSINaNanOlGZ-M=""}","[{""name"": ""JLA Realty"", ""photo"": null, ""type"": ""Office""}]"
7568633532,for_sale,"{""baths_consolidated"": ""3.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 5, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 8969, ""name"": null, ""sold_date"": ""2004-07-13"", ""sold_price"": null, ""sqft"": 3256, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.017908, ""lon"": -95.463166}, ""line"": ""1822 Anvil Dr"", ""postal_code"": ""77090"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1822%20Anvil%20Dr%2C%20Houston%2C%20TX%2077090&size=640x480&source=outdoor&signature=99Iozfq5cPgL0jSFylGo_u_TWiI=""}","[{""name"": ""Texas United Realty"", ""photo"": null, ""type"": ""Office""}]"
7902255490,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 6900, ""name"": null, ""sold_date"": ""2003-05-14"", ""sold_price"": null, ""sqft"": 2470, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.853199, ""lon"": -95.681958}, ""line"": ""5423 Forest Trails Dr"", ""postal_code"": ""77084"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5423%20Forest%20Trails%20Dr%2C%20Houston%2C%20TX%2077084&size=640x480&source=outdoor&signature=ZWCIxp0UXX1T_vioUbQHRLDkTpM=""}","[{""name"": ""Ca Modern Realty, Llc"", ""photo"": null, ""type"": ""Office""}]"
7422244257,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 7100, ""name"": null, ""sold_date"": ""2002-05-17"", ""sold_price"": null, ""sqft"": 2194, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.728327, ""lon"": -95.618246}, ""line"": ""13042 Richmond Ave"", ""postal_code"": ""77082"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=13042%20Richmond%20Ave%2C%20Houston%2C%20TX%2077082&size=640x480&source=outdoor&signature=3R0WVrH-Oh1rU1wBIetn6bXTl6I=""}","[{""name"": ""Kingfay Inc"", ""photo"": null, ""type"": ""Office""}]"
9103858008,for_sale,"{""baths_consolidated"": ""1"", ""baths_max"": null, ""baths_min"": null, ""beds"": 1, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 22216, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 615, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.697202, ""lon"": -95.283791}, ""line"": ""7303 Gulf Fwy Unit 903"", ""postal_code"": ""77017"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7303%20Gulf%20Fwy%20Unit%20903%2C%20Houston%2C%20TX%2077017&size=640x480&source=outdoor&signature=9omRWY52kJx_gx-NzZAFwFofYVA=""}","[{""name"": ""Keller Williams Realty Metropolitan"", ""photo"": null, ""type"": ""Office""}]"
