Price,Year,Mileage_in_KM,Transmission,Fuel_Type,Title,City_standard,Make_extracted,Model_extracted
850000,2016.0,130000.0,Automatic,Gas,Jeep Renegade,Cairo,Jeep,Renegade
1000000,2026.0,0.0,Automatic,Gas,Soueast S 05,Unknown,Soueast,S 05
2250000,2023.0,58000.0,Automatic,Diesel,Skoda Kodiaq,Giza,Skoda,Kodiaq
650000,2008.0,123000.0,Automatic,Gas,Hyundai Avante,Alexandria,Hyundai,Avante
595000,2019.0,131.0,Automatic,Gas,Geely Emgrand X7,Cairo,Geely,Emgrand X7
720000,2024.0,19999.0,Automatic,Gas,MG 5,Cairo,MG,5
640000,2025.0,5000.0,Automatic,Gas,Renault Taliant,Damietta,Renault,Taliant
1180000,2021.0,120000.0,Automatic,Gas,Skoda Octavia A8,Cairo,Skoda,Octavia A8
1230000,2019.0,150000.0,Automatic,Gas,Hyundai Tucson Turbo GDI,Beheira,Hyundai,Tucson Turbo GDI
320000,2014.0,775000.0,Manual,Natural Gas,Hyundai Verna,Cairo,Hyundai,Verna
220000,2006.0,0.0,Automatic,Diesel,Brilliance Galena,Cairo,Brilliance,Galena
1050000,2012.0,175000.0,Automatic,Gas,Jeep Wrangler,Giza,Jeep,Wrangler
325000,2013.0,180000.0,Automatic,Diesel,Hyundai Verna,Monufia,Hyundai,Verna
350000,2017.0,0.0,Manual,Gas,Byd F3,Cairo,BYD,F3
195000,1999.0,280.0,Manual,Diesel,Hyundai Accent,Qalyubia,Hyundai,Accent
75000,1983.0,200000.0,Manual,Gas,Fiat Ritmo,Alexandria,Fiat,Ritmo
500000,2019.0,163000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
1170000,2020.0,79000.0,Automatic,Gas,Kia Soul,Gharbia,Kia,Soul
1800000,2025.0,0.0,Automatic,Electric,Byd Song L,Unknown,BYD,Song L
960000,2020.0,85000.0,Automatic,Diesel,Citroën C5,Cairo,Citroën,C5
2120000,2025.0,0.0,Automatic,Electric,Mercedes EQA 260,Unknown,Mercedes,EQA 260
520000,2023.0,0.0,Automatic,Gas,Byd F3R,Unknown,BYD,F3R
1100000,2022.0,88000.0,Automatic,Diesel,Kia Grand Cerato,Cairo,Kia,Grand Cerato
210000,2011.0,145000.0,Manual,Gas,Chevrolet Spark,Suez,Chevrolet,Spark
370000,2014.0,141000.0,Automatic,Gas,Renault 14,Cairo,Renault,14
390000,2021.0,200000.0,Manual,Gas,Renault Logan,Cairo,Renault,Logan
550000,2021.0,27000.0,Automatic,Gas,Chery Tiggo 3,Monufia,Chery,Tiggo 3
340000,2008.0,193000.0,Automatic,Gas,Chevrolet Aveo,Cairo,Chevrolet,Aveo
350000,2013.0,400000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
1080000,2026.0,0.0,Automatic,Gas,Jetour X70,Unknown,Jetour,X70
2320000,2025.0,0.0,Automatic,Gas,Volkswagen Tiguan,Unknown,Volkswagen,Tiguan
1300000,2024.0,0.0,Automatic,Electric,Byd Qin,Unknown,BYD,Qin
730000,2021.0,109000.0,Automatic,Gas,Fiat Tipo,Asyut,Fiat,Tipo
579999,2020.0,130000.0,Automatic,Gas,Chery Tiggo 3,Giza,Chery,Tiggo 3
180000,1990.0,50000.0,Manual,Gas,Daihatsu Charade,Cairo,Daihatsu,Charade
230000,2010.0,250000.0,Manual,Gas,Speranza A516,Alexandria,Speranza,A516
750000,2016.0,230000.0,Automatic,Gas,Toyota Avanza,Red Sea,Toyota,Avanza
450000,2015.0,0.0,Automatic,Gas,Chevrolet Cruze,Giza,Chevrolet,Cruze
800000,2013.0,130000.0,Automatic,Gas,Kia K3,Gharbia,Kia,K3
670000,2020.0,101000.0,Automatic,Gas,Fiat Tipo,Giza,Fiat,Tipo
690000,2023.0,72000.0,Automatic,Gas,Chery Tiggo 3,Cairo,Chery,Tiggo 3
420000,2020.0,240000.0,Automatic,Gas,Peugeot 301,Cairo,Peugeot,301
490000,2011.0,270000.0,Automatic,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
250,2007.0,165.0,Automatic,Gas,Speranza A620,Asyut,Speranza,A620
250000,2005.0,400000.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
420000,2014.0,140000.0,Automatic,Gas,Renault Sandero,Cairo,Renault,Sandero
430000,2017.0,300000.0,Automatic,Gas,Kenbo H3,Monufia,Kenbo,H3
530000,2008.0,179000.0,Automatic,Gas,Mini Cooper,Cairo,Mini,Cooper
830000,2019.0,236000.0,Automatic,Gas,Hyundai Elantra AD,Giza,Hyundai,Elantra AD
1000000,2021.0,29000.0,Automatic,Gas,Toyota Corolla,Alexandria,Toyota,Corolla
120000,2010.0,100000.0,Automatic,Gas,Suzuki Maruti,Cairo,Suzuki,Maruti
500001,2016.0,180000.0,Automatic,Gas,Peugeot 301,Qalyubia,Peugeot,301
585000,2016.0,155000.0,Automatic,Gas,Skoda Octavia A7,Cairo,Skoda,Octavia A7
145000,2000.0,230000.0,Manual,Gas,Fiat Siena,Cairo,Fiat,Siena
630000,2022.0,80000.0,Automatic,Gas,Speranza Tiggo,Giza,Speranza,Tiggo
700000,2023.0,40000.0,Automatic,Gas,Chery Tiggo 3,Alexandria,Chery,Tiggo 3
380000,2005.0,250000.0,Automatic,Gas,Ford Focus,Alexandria,Ford,Focus
450000,2008.0,230000.0,Automatic,Gas,Peugeot 207,Cairo,Peugeot,207
375000,2013.0,250000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
420000,2010.0,272000.0,Automatic,Gas,Renault Fluence,Cairo,Renault,Fluence
1050000,2017.0,190000.0,Automatic,Gas,BMW 318,Cairo,BMW,318
2850000,2024.0,14000.0,Automatic,Gas,Audi A5,Cairo,Audi,A5
2400000,2018.0,115000.0,Automatic,Gas,Mercedes E 180,Cairo,Mercedes,E 180
3100000,2015.0,115000.0,Automatic,Hybrid,Mercedes S 400,Cairo,Mercedes,S 400
740000,2021.0,60000.0,Automatic,Gas,Citroën C3 Aircross,Cairo,Citroën,C3 Aircross
925000,2022.0,55000.0,Automatic,Gas,Nissan Juke,Cairo,Nissan,Juke
2800000,2025.0,69.0,Automatic,Gas,Mercedes GLA 200,Cairo,Mercedes,GLA 200
750000,2019.0,48000.0,Automatic,Electric,Volkswagen E Golf,Cairo,Volkswagen,E Golf
950000,2016.0,214000.0,Automatic,Gas,Hyundai IX 35,Monufia,Hyundai,IX 35
930000,2020.0,80.0,Automatic,Gas,Toyota Corolla,Ismailia,Toyota,Corolla
620000,2019.0,165000.0,Automatic,Gas,Hyundai Accent RB,Giza,Hyundai,Accent RB
365000,2019.0,170000.0,Manual,Gas,Chevrolet Lanos,Sharqia,Chevrolet,Lanos
65000,1990.0,0.0,Manual,Gas,Fiat 128,Giza,Fiat,128
900000,2015.0,136000.0,Automatic,Gas,Skoda Octavia A7,Alexandria,Skoda,Octavia A7
800000,2021.0,90000.0,Automatic,Gas,Hyundai Elantra HD,Giza,Hyundai,Elantra HD
1450,2019.0,143000.0,Automatic,Gas,Hyundai Tucson Turbo GDI,Sohag,Hyundai,Tucson Turbo GDI
720000,2022.0,34000.0,Automatic,Gas,Suzuki Swift,Cairo,Suzuki,Swift
1275000,2021.0,45000.0,Automatic,Gas,Opel Grandland,Cairo,Opel,Grandland
1275000,2024.0,0.0,Automatic,Gas,Mitsubishi Xpander,Unknown,Mitsubishi,Xpander
675000,2015.0,125000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Damietta,Mitsubishi,Lancer EX Shark
775000,2021.0,130000.0,Automatic,Gas,Hyundai Elantra,Gharbia,Hyundai,Elantra
775000,2024.0,7600.0,Manual,Gas,Fiat Tipo,Cairo,Fiat,Tipo
270000,2017.0,300000.0,Manual,Natural Gas,Emgrand EC 7,Giza,Emgrand EC,7
145000,1995.0,0.0,Manual,Electric,Hyundai Excel,Giza,Hyundai,Excel
2350000,2024.0,0.0,Automatic,Electric,BMW IX1,Unknown,BMW,IX1
1250000,2022.0,57000.0,Automatic,Plug-in Hybrid,Kia K3,Cairo,Kia,K3
800000,2005.0,200000.0,Manual,Gas,Toyota Other,Dakahlia,Toyota,Other
950000,2012.0,203000.0,Automatic,Diesel,Jeep Cherokee,Cairo,Jeep,Cherokee
170000,2011.0,0.0,Manual,Gas,Speranza A113,Giza,Speranza,A113
360000,2015.0,213000.0,Manual,Gas,Renault Logan MCV,Giza,Renault,Logan MCV
620000,2016.0,170000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Qena,Mitsubishi,Lancer EX Shark
510000,2009.0,153500.0,Automatic,Diesel,Toyota Corolla,Alexandria,Toyota,Corolla
650000,2010.0,258000.0,Automatic,Diesel,BMW 320,Cairo,BMW,320
600000,2019.0,107000.0,Automatic,Gas,Proton Preve,Cairo,Proton,Preve
1950000,2016.0,188000.0,Automatic,Gas,BMW X5 M,Cairo,BMW,X5 M
1550000,2021.0,118000.0,Automatic,Gas,Volkswagen Tiguan,Cairo,Volkswagen,Tiguan
1850000,2019.0,115000.0,Automatic,Gas,BMW 520,Cairo,BMW,520
2590000,2023.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
910000,2026.0,0.0,Automatic,Gas,Renault Kardian,Unknown,Renault,Kardian
900000,2018.0,85000.0,Automatic,Gas,Kia Soul,Damietta,Kia,Soul
1075000,2026.0,0.0,Automatic,Gas,Nissan Juke,Unknown,Nissan,Juke
600000,2017.0,164000.0,Automatic,Gas,Opel Astra,Qalyubia,Opel,Astra
680000,2015.0,145000.0,Automatic,Gas,Toyota Yaris,Cairo,Toyota,Yaris
600000,2021.0,48500.0,Automatic,Gas,Chevrolet Optra,Unknown,Chevrolet,Optra
450000,2016.0,190000.0,Automatic,Gas,Kia Rio,Cairo,Kia,Rio
1550000,2013.0,140000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
1290000,2021.0,140000.0,Automatic,Gas,Skoda Octavia,Cairo,Skoda,Octavia
200000,2001.0,100000.0,Automatic,Gas,Daihatsu Kancil,Damietta,Daihatsu,Kancil
850000,2021.0,26000.0,Automatic,Gas,Chery Tiggo 7,Cairo,Chery,Tiggo 7
1250000,2017.0,100000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
850000,2023.0,50000.0,Automatic,Gas,Chery Tiggo 7,Damietta,Chery,Tiggo 7
2600000,2024.0,54000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
1500000,2024.0,23000.0,Automatic,Gas,Mitsubishi Eclipse Cross,Damietta,Mitsubishi,Eclipse Cross
150000,2000.0,146000.0,Manual,Gas,Kia Pride,Giza,Kia,Pride
830000,2015.0,170000.0,Automatic,Gas,Hyundai IX 35,Alexandria,Hyundai,IX 35
350000,2007.0,200000.0,Automatic,Gas,Mazda 3,Cairo,Mazda,3
180000,1990.0,0.0,Manual,Gas,Volkswagen Golf 2,Suez,Volkswagen,Golf 2
220000,2010.0,0.0,Automatic,Natural Gas,Speranza A516,Giza,Speranza,A516
700000,2014.0,240000.0,Automatic,Gas,Subaru XV,Cairo,Subaru,XV
695000,2022.0,160000.0,Automatic,Gas,MG ZS,Cairo,MG,ZS
840000,2021.0,55000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
450000,2016.0,195000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
580000,2019.0,150000.0,Automatic,Gas,Jac S3,Cairo,Jac,S3
1340000,2026.0,0.0,Automatic,Gas,Chery Tiggo 7 pro max,Unknown,Chery,Tiggo 7 pro max
2550000,2025.0,2000.0,Automatic,Electric,Xiaomi SU7,Giza,Xiaomi,SU7
600000,2020.0,180000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
2000000,2024.0,2000.0,Automatic,Electric,Mercedes EQA 260,Giza,Mercedes,EQA 260
455000,2020.0,150000.0,Automatic,Gas,Renault Logan,Cairo,Renault,Logan
2600000,2022.0,27000.0,Automatic,Gas,Mercedes C 200,Giza,Mercedes,C 200
2700000,2020.0,140000.0,Automatic,Gas,Mercedes E 300,Cairo,Mercedes,E 300
1845000,2026.0,0.0,Automatic,Gas,Jetour T2,Unknown,Jetour,T2
300000,2007.0,0.0,Automatic,Natural Gas,Chevrolet Aveo,Cairo,Chevrolet,Aveo
690000,2016.0,230.0,Automatic,Gas,Hyundai Elantra,Unknown,Hyundai,Elantra
600000,2015.0,0.0,Automatic,Gas,Hyundai Accent RB,Cairo,Hyundai,Accent RB
560000,2019.0,40000.0,Automatic,Gas,Renault Sandero,Cairo,Renault,Sandero
1970000,2025.0,0.0,Automatic,Gas,Ssang Yong Torres,Unknown,Ssang Yong,Torres
2350000,2015.0,62000.0,Automatic,Gas,Mercedes E 200,Cairo,Mercedes,E 200
1490000,2025.0,0.0,Automatic,Gas,Kia Seltos,Unknown,Kia,Seltos
135000,1996.0,300000.0,Manual,Gas,Hyundai Excel,Cairo,Hyundai,Excel
600000,2019.0,159000.0,Automatic,Natural Gas,Suzuki Ertiga,Giza,Suzuki,Ertiga
779000,2021.0,991000.0,Automatic,Gas,Renault Megane,Giza,Renault,Megane
390000,2016.0,219000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
215000,2010.0,0.0,Manual,Natural Gas,Chevrolet Lanos,Giza,Chevrolet,Lanos
890000,2016.0,180000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
800000,2012.0,238000.0,Automatic,Natural Gas,Volkswagen Golf 6,Cairo,Volkswagen,Golf 6
585000,2017.0,135000.0,Automatic,Gas,Renault Captur,Alexandria,Renault,Captur
55000,1987.0,185000.0,Manual,Gas,Fiat 127,Cairo,Fiat,127
610000,2005.0,405000.0,Automatic,Diesel,Mercedes C 180,Giza,Mercedes,C 180
585000,2022.0,80000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
980000,2022.0,66000.0,Automatic,Gas,Citroën C4,Cairo,Citroën,C4
320000,2007.0,370000.0,Manual,Gas,Peugeot 307 SW,Cairo,Peugeot,307 SW
120000,1979.0,0.0,Manual,Gas,Peugeot 504,Cairo,Peugeot,504
1150000,2016.0,2000.0,Automatic,Gas,Hyundai IX 35,Alexandria,Hyundai,IX 35
270000,2001.0,216000.0,Manual,Gas,Opel Vectra,Gharbia,Opel,Vectra
750000,2022.0,80000.0,Automatic,Diesel,Fiat Tipo,Giza,Fiat,Tipo
49999,1978.0,100000.0,Manual,Gas,Fiat 132,Cairo,Fiat,132
500000,2013.0,260000.0,Automatic,Gas,Mitsubishi Lancer,Giza,Mitsubishi,Lancer
1335000,2026.0,0.0,Automatic,Gas,Citroën C4X,Unknown,Citroën,C4X
1830000,2023.0,20100.0,Automatic,Gas,Kia Sportage,Alexandria,Kia,Sportage
800000,2026.0,0.0,Automatic,Gas,Renault Kardian,Unknown,Renault,Kardian
725000,2026.0,0.0,Automatic,Gas,Renault Taliant,Unknown,Renault,Taliant
2850000,2019.0,15000.0,Automatic,Gas,BMW Z4,Cairo,BMW,Z4
575000,2022.0,40000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
1345000,2020.0,30000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
180000,1997.0,177000.0,Automatic,Gas,Daewoo Nubira 1,Cairo,Daewoo Nubira,1
430000,2006.0,187000.0,Automatic,Natural Gas,Mercedes B 150,Cairo,Mercedes,B 150
730000,2009.0,168000.0,Automatic,Gas,Volkswagen Passat,Asyut,Volkswagen,Passat
400000,2015.0,125000.0,Manual,Gas,Hyundai Verna,Red Sea,Hyundai,Verna
710000,2020.0,190000.0,Automatic,Gas,Opel Astra,Giza,Opel,Astra
2575000,2023.0,14000.0,Automatic,Gas,Audi A5,Cairo,Audi,A5
360000,2012.0,188000.0,Automatic,Gas,MG 3,Cairo,MG,3
790000,2020.0,136000.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
580,2020.0,113000.0,Automatic,Gas,Chery Arrizo 5,Alexandria,Chery,Arrizo 5
350000,2016.0,25000.0,Manual,Gas,Changan Benni,Alexandria,Changan,Benni
390000,2012.0,140000.0,Manual,Diesel,Opel Corsa,Alexandria,Opel,Corsa
370000,2009.0,225000.0,Manual,Gas,Skoda Octavia A4,Cairo,Skoda,Octavia A4
580000,2017.0,89000.0,Automatic,Gas,Kenbo H3,Monufia,Kenbo,H3
1300000,2025.0,25000.0,Automatic,Diesel,Kia Xceed,Qalyubia,Kia,Xceed
400000,2006.0,420000.0,Automatic,Diesel,Skoda Octavia A4,Cairo,Skoda,Octavia A4
400000,2007.0,257000.0,Automatic,Gas,Toyota Corolla,Beheira,Toyota,Corolla
590,2019.0,200000.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
580000,2014.0,168000.0,Automatic,Gas,Nissan Juke,Cairo,Nissan,Juke
330000,2007.0,270000.0,Manual,Gas,Hyundai Getz,Beheira,Hyundai,Getz
575000,2015.0,173000.0,Automatic,Gas,Citroën C Elysee,Unknown,Citroën,C Elysee
340000,2014.0,230000.0,Manual,Gas,Hyundai Verna,Cairo,Hyundai,Verna
475000,2015.0,211000.0,Automatic,Diesel,Citroën C Elysee,Giza,Citroën,C Elysee
320000,2016.0,250000.0,Manual,Natural Gas,Byd F3,Cairo,BYD,F3
180000,2007.0,190000.0,Manual,Gas,Speranza A113,Giza,Speranza,A113
800000,2018.0,175000.0,Automatic,Gas,Renault Megane,Giza,Renault,Megane
325000,1985.0,200000.0,Automatic,Gas,Mercedes 190,Cairo,Mercedes,190
720000,2022.0,94000.0,Automatic,Gas,Geely Cool Ray,Cairo,Geely,Cool Ray
880000,2015.0,1.0,Automatic,Gas,BMW 316,Cairo,BMW,316
1175000,2022.0,92000.0,Automatic,Gas,Nissan Qashqai,Giza,Nissan,Qashqai
520000,2012.0,52000.0,Automatic,Gas,Renault Fluence,Cairo,Renault,Fluence
3125000,2026.0,0.0,Automatic,Gas,BMW 320,Unknown,BMW,320
410000,2012.0,180000.0,Manual,Gas,Hyundai Accent RB,Giza,Hyundai,Accent RB
535000,2015.0,200000.0,Automatic,Gas,Brilliance V5,Giza,Brilliance,V5
330000,2010.0,3400000.0,Manual,Gas,Hyundai Accent,Unknown,Hyundai,Accent
2280000,2025.0,0.0,Automatic,Electric,Zeekr 7X,Unknown,Zeekr,7X
690000,2026.0,0.0,Automatic,Gas,Nissan Sunny,Unknown,Nissan,Sunny
725000,2026.0,0.0,Automatic,Gas,Chevrolet Optra,Unknown,Chevrolet,Optra
2000000,2025.0,0.0,DSG,Gas,Jetour T2,Unknown,Jetour,T2
400000,2013.0,45000.0,Automatic,Diesel,Chevrolet Aveo,Alexandria,Chevrolet,Aveo
260000,1985.0,300000.0,Manual,Gas,Mercedes 200,Giza,Mercedes,200
900000,2026.0,0.0,Automatic,Gas,MG 5,Unknown,MG,5
1300000,2019.0,170000.0,Automatic,Diesel,Kia Sorento,Damietta,Kia,Sorento
550000,2006.0,20000.0,Automatic,Electric,BMW 523,Cairo,BMW,523
225000,1998.0,250000.0,Automatic,Gas,Opel Vectra,Giza,Opel,Vectra
650000,2013.0,122000.0,Automatic,Gas,Skoda Fantasia,Alexandria,Skoda,Fantasia
1350,2022.0,135000.0,Automatic,Gas,Peugeot 508,Giza,Peugeot,508
590000,2020.0,155555.0,Automatic,Diesel,Opel Astra,Cairo,Opel,Astra
630000,2021.0,190000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
295000,2017.0,163300.0,Manual,Gas,Lada Granta,Cairo,Lada,Granta
799000,2017.0,41000.0,Automatic,Gas,Nissan Qashqai,Cairo,Nissan,Qashqai
575000,2013.0,0.0,Automatic,Natural Gas,Hyundai I10,Unknown,Hyundai,I10
220000,2009.0,130000.0,Manual,Natural Gas,Speranza A516,Cairo,Speranza,A516
440000,2017.0,0.0,Manual,Gas,Hyundai Verna,Unknown,Hyundai,Verna
1120000,2021.0,141000.0,Automatic,Gas,Skoda Octavia,Cairo,Skoda,Octavia
750000,2014.0,100000.0,Automatic,Gas,Nissan XTrail,Cairo,Nissan,XTrail
1630000,2026.0,0.0,Automatic,Gas,Jetour T1,Unknown,Jetour,T1
940000,2026.0,7000.0,Automatic,Gas,Chery Tiggo 4 Pro,Giza,Chery,Tiggo 4 Pro
1000000,2022.0,75000.0,Automatic,Natural Gas,Hyundai Elantra CN7,Asyut,Hyundai,Elantra CN7
730,2016.0,165.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
710000,2017.0,178000.0,Automatic,Gas,Mitsubishi Lancer,Giza,Mitsubishi,Lancer
750000,2023.0,800.0,Automatic,Gas,Renault Sandero Step Way,Giza,Renault,Sandero Step Way
630000,2021.0,85000.0,Automatic,Gas,Nissan Sentra,Giza,Nissan,Sentra
1300000,2022.0,140000.0,Automatic,Gas,Skoda Octavia A8,Cairo,Skoda,Octavia A8
815000,2017.0,160000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
2450000,2023.0,9000.0,Automatic,Gas,Audi Q3,Alexandria,Audi,Q3
1020000,2026.0,0.0,Automatic,Gas,Chery Tiggo,Unknown,Chery,Tiggo
1400000,2026.0,0.0,Automatic,Gas,MG Rx5,Unknown,MG,Rx5
1175000,2026.0,0.0,Automatic,Gas,Nissan Juke,Unknown,Nissan,Juke
585000,2021.0,46000.0,Automatic,Gas,Chevrolet Optra,Cairo,Chevrolet,Optra
900000,2026.0,0.0,Automatic,Gas,MG One,Unknown,MG,One
710000,2021.0,124000.0,Automatic,Gas,MG 5,Minya,MG,5
365000,2006.0,300000.0,Automatic,Gas,Mitsubishi Lancer Puma,Dakahlia,Mitsubishi,Lancer Puma
440000,2004.0,180000.0,Automatic,Gas,Hyundai Elantra,Giza,Hyundai,Elantra
620000,2012.0,170000.0,Automatic,Gas,Nissan Qashqai,Cairo,Nissan,Qashqai
560000,2019.0,109000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
990000,2021.0,5000.0,Automatic,Diesel,Toyota Corolla,Giza,Toyota,Corolla
450000,2008.0,333333.0,Manual,Diesel,Chevrolet Other,Cairo,Chevrolet,Other
740000,2021.0,82000.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
115000,1998.0,190000.0,Manual,Gas,Ford Escort,Cairo,Ford,Escort
380000,2010.0,262000.0,Automatic,Diesel,Chevrolet Optra,Qalyubia,Chevrolet,Optra
870000,2018.0,90000.0,Automatic,Gas,Hyundai Elantra AD,Cairo,Hyundai,Elantra AD
1410000,2026.0,0.0,Automatic,Gas,Soueast S 07,Unknown,Soueast,S 07
130000,1997.0,140000.0,Manual,Diesel,Skoda Felicia,Giza,Skoda,Felicia
970000,2021.0,69000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
185000,2010.0,414000.0,Manual,Gas,Speranza A516,Qalyubia,Speranza,A516
450000,2008.0,300000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
750000,2024.0,30000.0,Automatic,Gas,Geely GX3 Pro,Cairo,Geely,GX3 Pro
450000,2007.0,200000.0,Automatic,Gas,Mitsubishi Lancer Puma,Cairo,Mitsubishi,Lancer Puma
230000,2001.0,200000.0,Manual,Gas,Opel Astra,Cairo,Opel,Astra
200000,2009.0,600000.0,Manual,Natural Gas,Chevrolet Lanos,Qalyubia,Chevrolet,Lanos
250000,2009.0,74000.0,Manual,Gas,Chevrolet Spark,Cairo,Chevrolet,Spark
635000,2019.0,148000.0,Automatic,Gas,Opel Astra,Giza,Opel,Astra
630000,2021.0,0.0,Automatic,Gas,Nissan Sunny,Unknown,Nissan,Sunny
190000,1999.0,0.0,Manual,Gas,Suzuki Pickup,Sharqia,Suzuki,Pickup
230000,2005.0,190.0,Manual,Gas,Hyundai Accent,Beni Suef,Hyundai,Accent
140000,1990.0,200000.0,Manual,Diesel,Fiat Tempra,Giza,Fiat,Tempra
70000,1991.0,50000.0,Manual,Gas,Seat Ibiza,Sharqia,Seat,Ibiza
975000,2026.0,0.0,Automatic,Gas,Fiat 500 X,Unknown,Fiat,500 X
469000,2003.0,190000.0,Automatic,Gas,Jeep Liberty,Cairo,Jeep,Liberty
1085000,2026.0,0.0,Automatic,Gas,Chevrolet Pickup,Unknown,Chevrolet,Pickup
485000,2012.0,181000.0,Automatic,Gas,Hyundai Accent,Cairo,Hyundai,Accent
2500000,2026.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
1650000,2025.0,0.0,DSG,Gas,MG 7,Unknown,MG,7
1260000,2026.0,0.0,DSG,Gas,Soueast S 07,Unknown,Soueast,S 07
1200000,2026.0,0.0,DSG,Gas,Changan CS55 Plus,Unknown,Changan,CS55 Plus
740000,2022.0,95000.0,Automatic,Diesel,Chery Tiggo 7,Cairo,Chery,Tiggo 7
850000,2017.0,137000.0,Automatic,Gas,Hyundai Creta,Cairo,Hyundai,Creta
950000,2019.0,90000.0,Automatic,Diesel,Toyota Corolla,Unknown,Toyota,Corolla
695000,2024.0,40000.0,Manual,Gas,Fiat Tipo,Cairo,Fiat,Tipo
725000,2024.0,28000.0,Automatic,Gas,Geely GX3 Pro,Cairo,Geely,GX3 Pro
950000,2024.0,26000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
610000,2012.0,220000.0,Automatic,Gas,Volkswagen Jetta,Cairo,Volkswagen,Jetta
1220000,2022.0,11000.0,Automatic,Gas,Citroën C4,Cairo,Citroën,C4
410000,2016.0,0.0,Automatic,Diesel,Renault Laguna,Giza,Renault,Laguna
250000,2012.0,212000.0,Manual,Gas,Renault Logan,Unknown,Renault,Logan
415,2012.0,270000.0,Manual,Natural Gas,Chevrolet Aveo,Sharqia,Chevrolet,Aveo
620000,2009.0,0.0,Automatic,Hybrid,Hyundai Matrix,Sharqia,Hyundai,Matrix
1050000,2017.0,150000.0,Automatic,Diesel,Hyundai Tucson GDI,Alexandria,Hyundai,Tucson GDI
140000,2001.0,123455.0,Manual,Gas,Fiat Shahin,Cairo,Fiat,Shahin
650000,2013.0,214000.0,Automatic,Gas,Peugeot 508,Cairo,Peugeot,508
380000,2007.0,260000.0,Automatic,Gas,Mitsubishi Lancer Puma,Aswan,Mitsubishi,Lancer Puma
640000,2015.0,207000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
325000,2013.0,197000.0,Automatic,Natural Gas,Renault Logan,Cairo,Renault,Logan
385000,2014.0,209000.0,Manual,Gas,Hyundai Verna,Matrouh,Hyundai,Verna
570000,2015.0,160000.0,Automatic,Gas,Hyundai Accent RB,Suez,Hyundai,Accent RB
550000,2008.0,275000.0,Automatic,Gas,Honda Civic,Cairo,Honda,Civic
620000,2022.0,60000.0,Automatic,Gas,Suzuki Swift Dzire,Cairo,Suzuki,Swift Dzire
1180000,2018.0,170000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
2400000,2023.0,9000.0,Automatic,Hybrid,Kia Sorento,Cairo,Kia,Sorento
35000,1982.0,80000.0,Manual,Gas,Fiat 127,Giza,Fiat,127
480000,2010.0,219000.0,Automatic,Gas,Hyundai Elantra HD,Cairo,Hyundai,Elantra HD
1750000,2024.0,50000.0,Automatic,Gas,Volkswagen Tiguan,Cairo,Volkswagen,Tiguan
1950000,2024.0,50000.0,Automatic,Gas,Volkswagen Tiguan,Cairo,Volkswagen,Tiguan
1500000,2024.0,15000.0,Automatic,Gas,Skoda Octavia,Cairo,Skoda,Octavia
1350000,2014.0,170000.0,Automatic,Gas,Mercedes C 200,Giza,Mercedes,C 200
850000,2021.0,75000.0,Automatic,Gas,Renault Duster,Giza,Renault,Duster
1150000,2026.0,0.0,Automatic,Gas,Opel Corsa,Unknown,Opel,Corsa
210000,2010.0,113000.0,Automatic,Gas,Speranza A516,Giza,Speranza,A516
